key,value,date
.js,0.036,10/10/9
file_txt,0.000,10/10/9
spelling_wordlist,0.002,10/10/9
.eslintignore,0.000,10/10/9
.hidden,0.000,10/10/9
.eslintrc,0.000,10/10/9
.vrt,0.000,10/10/9
.png,0.000,10/10/9
.wkt,0.000,10/10/9
.sql,0.000,10/10/9
.json,0.005,10/10/9
.csv,0.000,10/10/9
.css,0.011,10/10/9
".txt""",0.000,10/10/9
.python,0.000,10/10/9
.cfg,0.000,10/10/9
.txt,0.248,10/10/9
AUTHORS,0.002,10/10/9
.html,0.008,10/10/9
ssi,0.000,10/10/9
.hgignore,0.000,10/10/9
.gitattributes,0.000,10/10/9
django_bash_completion,0.000,10/10/9
.ignoreme,0.000,10/10/9
.po,0.873,9/10/9
.graffle,0.007,9/10/9
.in,0.000,9/10/9
.eot,0.000,9/10/9
LICENSE,0.000,9/10/9
.editorconfig ,0.000,9/10/9
backup~,0.000,9/10/9
Makefile,0.000,9/10/9
.gitkeep,0.000,9/10/9
.djtpl,0.000,9/10/9
.keep,0.000,9/10/9
.py,0.730,9/10/9
.conf,0.000,9/10/9
INSTALL,0.000,9/10/9
.py-tpl,0.000,9/10/9
.xml,0.001,9/10/9
.unkn,0.000,9/10/9
.unknown,0.000,9/10/9
Procfile,0.000,9/10/9
.coveragerc,0.000,9/10/9
.sample,0.000,9/10/9
.jpg,0.000,9/10/9
.pristine,0.000,9/10/9
.gitignore,0.000,9/10/9
.svg,0.000,9/10/9
README,0.000,9/10/9
.1,0.005,9/10/9
.prj,0.000,9/10/9
.bat,0.000,9/10/9
config,0.000,9/10/9
.dot-file,0.000,9/10/9
.sh,0.000,9/10/9
.thtml,0.000,9/10/9
.tpl,0.000,9/10/9
.rst,0.000,9/10/9
CVS,0.000,9/10/9
.js,0.036,9/10/9
file_txt,0.000,9/10/9
spelling_wordlist,0.002,9/10/9
.eslintignore,0.000,9/10/9
.hidden,0.000,9/10/9
.eslintrc,0.000,9/10/9
.vrt,0.000,9/10/9
.png,0.000,9/10/9
.wkt,0.000,9/10/9
.sql,0.000,9/10/9
.json,0.005,9/10/9
.csv,0.000,9/10/9
.css,0.011,9/10/9
".txt""",0.000,9/10/9
.python,0.000,9/10/9
.cfg,0.000,9/10/9
.txt,0.247,9/10/9
AUTHORS,0.002,9/10/9
.html,0.008,9/10/9
ssi,0.000,9/10/9
.hgignore,0.000,9/10/9
.gitattributes,0.000,9/10/9
django_bash_completion,0.000,9/10/9
.ignoreme,0.000,9/10/9
.po,0.858,8/10/9
.graffle,0.007,8/10/9
.in,0.000,8/10/9
.eot,0.000,8/10/9
LICENSE,0.000,8/10/9
.editorconfig ,0.000,8/10/9
backup~,0.000,8/10/9
Makefile,0.000,8/10/9
.gitkeep,0.000,8/10/9
.djtpl,0.000,8/10/9
.keep,0.000,8/10/9
.py,0.729,8/10/9
.conf,0.000,8/10/9
INSTALL,0.000,8/10/9
.py-tpl,0.000,8/10/9
.xml,0.001,8/10/9
.unkn,0.000,8/10/9
.unknown,0.000,8/10/9
Procfile,0.000,8/10/9
.coveragerc,0.000,8/10/9
.sample,0.000,8/10/9
.jpg,0.000,8/10/9
.pristine,0.000,8/10/9
.gitignore,0.000,8/10/9
.svg,0.000,8/10/9
README,0.000,8/10/9
.1,0.005,8/10/9
.prj,0.000,8/10/9
.bat,0.000,8/10/9
config,0.000,8/10/9
.dot-file,0.000,8/10/9
.sh,0.000,8/10/9
.thtml,0.000,8/10/9
.tpl,0.000,8/10/9
.rst,0.000,8/10/9
CVS,0.000,8/10/9
.js,0.036,8/10/9
file_txt,0.000,8/10/9
spelling_wordlist,0.002,8/10/9
.eslintignore,0.000,8/10/9
.hidden,0.000,8/10/9
.eslintrc,0.000,8/10/9
.vrt,0.000,8/10/9
.png,0.000,8/10/9
.wkt,0.000,8/10/9
.sql,0.000,8/10/9
.json,0.005,8/10/9
.csv,0.000,8/10/9
.css,0.011,8/10/9
".txt""",0.000,8/10/9
.python,0.000,8/10/9
.cfg,0.000,8/10/9
.txt,0.247,8/10/9
AUTHORS,0.002,8/10/9
.html,0.008,8/10/9
ssi,0.000,8/10/9
.hgignore,0.000,8/10/9
.gitattributes,0.000,8/10/9
django_bash_completion,0.000,8/10/9
.ignoreme,0.000,8/10/9
.po,0.858,7/10/9
.graffle,0.007,7/10/9
.in,0.000,7/10/9
.eot,0.000,7/10/9
LICENSE,0.000,7/10/9
.editorconfig ,0.000,7/10/9
backup~,0.000,7/10/9
Makefile,0.000,7/10/9
.gitkeep,0.000,7/10/9
.djtpl,0.000,7/10/9
.keep,0.000,7/10/9
.py,0.729,7/10/9
.conf,0.000,7/10/9
INSTALL,0.000,7/10/9
.py-tpl,0.000,7/10/9
.xml,0.001,7/10/9
.unkn,0.000,7/10/9
.unknown,0.000,7/10/9
Procfile,0.000,7/10/9
.coveragerc,0.000,7/10/9
.sample,0.000,7/10/9
.jpg,0.000,7/10/9
.pristine,0.000,7/10/9
.gitignore,0.000,7/10/9
.svg,0.000,7/10/9
README,0.000,7/10/9
.1,0.005,7/10/9
.prj,0.000,7/10/9
.bat,0.000,7/10/9
config,0.000,7/10/9
.dot-file,0.000,7/10/9
.sh,0.000,7/10/9
.thtml,0.000,7/10/9
.tpl,0.000,7/10/9
.rst,0.000,7/10/9
CVS,0.000,7/10/9
.js,0.036,7/10/9
file_txt,0.000,7/10/9
spelling_wordlist,0.002,7/10/9
.eslintignore,0.000,7/10/9
.hidden,0.000,7/10/9
.eslintrc,0.000,7/10/9
.vrt,0.000,7/10/9
.png,0.000,7/10/9
.wkt,0.000,7/10/9
.sql,0.000,7/10/9
.json,0.005,7/10/9
.csv,0.000,7/10/9
.css,0.011,7/10/9
".txt""",0.000,7/10/9
.python,0.000,7/10/9
.cfg,0.000,7/10/9
.txt,0.247,7/10/9
AUTHORS,0.002,7/10/9
.html,0.008,7/10/9
ssi,0.000,7/10/9
.hgignore,0.000,7/10/9
.gitattributes,0.000,7/10/9
django_bash_completion,0.000,7/10/9
.ignoreme,0.000,7/10/9
.po,0.858,6/10/9
.graffle,0.007,6/10/9
.in,0.000,6/10/9
.eot,0.000,6/10/9
LICENSE,0.000,6/10/9
.editorconfig ,0.000,6/10/9
backup~,0.000,6/10/9
Makefile,0.000,6/10/9
.gitkeep,0.000,6/10/9
.djtpl,0.000,6/10/9
.keep,0.000,6/10/9
.py,0.726,6/10/9
.conf,0.000,6/10/9
INSTALL,0.000,6/10/9
.py-tpl,0.000,6/10/9
.xml,0.001,6/10/9
.unkn,0.000,6/10/9
.unknown,0.000,6/10/9
Procfile,0.000,6/10/9
.coveragerc,0.000,6/10/9
.sample,0.000,6/10/9
.jpg,0.000,6/10/9
.pristine,0.000,6/10/9
.gitignore,0.000,6/10/9
.svg,0.000,6/10/9
README,0.000,6/10/9
.1,0.005,6/10/9
.prj,0.000,6/10/9
.bat,0.000,6/10/9
config,0.000,6/10/9
.dot-file,0.000,6/10/9
.sh,0.000,6/10/9
.thtml,0.000,6/10/9
.tpl,0.000,6/10/9
.rst,0.000,6/10/9
CVS,0.000,6/10/9
.js,0.036,6/10/9
file_txt,0.000,6/10/9
spelling_wordlist,0.002,6/10/9
.eslintignore,0.000,6/10/9
.hidden,0.000,6/10/9
.eslintrc,0.000,6/10/9
.vrt,0.000,6/10/9
.png,0.000,6/10/9
.wkt,0.000,6/10/9
.sql,0.000,6/10/9
.json,0.005,6/10/9
.csv,0.000,6/10/9
.css,0.011,6/10/9
".txt""",0.000,6/10/9
.python,0.000,6/10/9
.cfg,0.000,6/10/9
.txt,0.247,6/10/9
AUTHORS,0.002,6/10/9
.html,0.008,6/10/9
ssi,0.000,6/10/9
.hgignore,0.000,6/10/9
.gitattributes,0.000,6/10/9
django_bash_completion,0.000,6/10/9
.ignoreme,0.000,6/10/9
.po,0.853,5/10/9
.graffle,0.007,5/10/9
.in,0.000,5/10/9
.eot,0.000,5/10/9
LICENSE,0.000,5/10/9
.editorconfig ,0.000,5/10/9
backup~,0.000,5/10/9
Makefile,0.000,5/10/9
.gitkeep,0.000,5/10/9
.djtpl,0.000,5/10/9
.keep,0.000,5/10/9
.py,0.723,5/10/9
.conf,0.000,5/10/9
INSTALL,0.000,5/10/9
.py-tpl,0.000,5/10/9
.xml,0.001,5/10/9
.unkn,0.000,5/10/9
.unknown,0.000,5/10/9
Procfile,0.000,5/10/9
.coveragerc,0.000,5/10/9
.sample,0.000,5/10/9
.jpg,0.000,5/10/9
.pristine,0.000,5/10/9
.gitignore,0.000,5/10/9
.svg,0.000,5/10/9
README,0.000,5/10/9
.1,0.005,5/10/9
.prj,0.000,5/10/9
.bat,0.000,5/10/9
config,0.000,5/10/9
.dot-file,0.000,5/10/9
.sh,0.000,5/10/9
.thtml,0.000,5/10/9
.tpl,0.000,5/10/9
.rst,0.000,5/10/9
CVS,0.000,5/10/9
.js,0.036,5/10/9
file_txt,0.000,5/10/9
spelling_wordlist,0.002,5/10/9
.eslintignore,0.000,5/10/9
.hidden,0.000,5/10/9
.eslintrc,0.000,5/10/9
.vrt,0.000,5/10/9
.png,0.000,5/10/9
.wkt,0.000,5/10/9
.sql,0.000,5/10/9
.json,0.005,5/10/9
.csv,0.000,5/10/9
.css,0.011,5/10/9
".txt""",0.000,5/10/9
.python,0.000,5/10/9
.cfg,0.000,5/10/9
.txt,0.247,5/10/9
AUTHORS,0.002,5/10/9
.html,0.008,5/10/9
ssi,0.000,5/10/9
.hgignore,0.000,5/10/9
.gitattributes,0.000,5/10/9
django_bash_completion,0.000,5/10/9
.ignoreme,0.000,5/10/9
.po,0.852,4/10/9
.graffle,0.007,4/10/9
.in,0.000,4/10/9
.eot,0.000,4/10/9
LICENSE,0.000,4/10/9
.editorconfig ,0.000,4/10/9
backup~,0.000,4/10/9
Makefile,0.000,4/10/9
.gitkeep,0.000,4/10/9
.djtpl,0.000,4/10/9
.keep,0.000,4/10/9
.py,0.718,4/10/9
.conf,0.000,4/10/9
INSTALL,0.000,4/10/9
.py-tpl,0.000,4/10/9
.xml,0.001,4/10/9
.unkn,0.000,4/10/9
.unknown,0.000,4/10/9
Procfile,0.000,4/10/9
.coveragerc,0.000,4/10/9
.sample,0.000,4/10/9
.jpg,0.000,4/10/9
.pristine,0.000,4/10/9
.gitignore,0.000,4/10/9
.svg,0.000,4/10/9
README,0.000,4/10/9
.1,0.005,4/10/9
.prj,0.000,4/10/9
.bat,0.000,4/10/9
config,0.000,4/10/9
.dot-file,0.000,4/10/9
.sh,0.000,4/10/9
.thtml,0.000,4/10/9
.tpl,0.000,4/10/9
.rst,0.000,4/10/9
CVS,0.000,4/10/9
.js,0.036,4/10/9
file_txt,0.000,4/10/9
spelling_wordlist,0.002,4/10/9
.eslintignore,0.000,4/10/9
.hidden,0.000,4/10/9
.eslintrc,0.000,4/10/9
.vrt,0.000,4/10/9
.png,0.000,4/10/9
.wkt,0.000,4/10/9
.sql,0.000,4/10/9
.json,0.005,4/10/9
.csv,0.000,4/10/9
.css,0.011,4/10/9
".txt""",0.000,4/10/9
.python,0.000,4/10/9
.cfg,0.000,4/10/9
.txt,0.249,4/10/9
AUTHORS,0.002,4/10/9
.html,0.008,4/10/9
ssi,0.000,4/10/9
.hgignore,0.000,4/10/9
.gitattributes,0.000,4/10/9
django_bash_completion,0.000,4/10/9
.ignoreme,0.000,4/10/9
.po,0.852,3/10/9
.graffle,0.007,3/10/9
.in,0.000,3/10/9
.eot,0.000,3/10/9
LICENSE,0.000,3/10/9
.editorconfig ,0.000,3/10/9
backup~,0.000,3/10/9
Makefile,0.000,3/10/9
.gitkeep,0.000,3/10/9
.djtpl,0.000,3/10/9
.keep,0.000,3/10/9
.py,0.716,3/10/9
.conf,0.000,3/10/9
INSTALL,0.000,3/10/9
.py-tpl,0.000,3/10/9
.xml,0.001,3/10/9
.unkn,0.000,3/10/9
.unknown,0.000,3/10/9
Procfile,0.000,3/10/9
.coveragerc,0.000,3/10/9
.sample,0.000,3/10/9
.jpg,0.000,3/10/9
.pristine,0.000,3/10/9
.gitignore,0.000,3/10/9
.svg,0.000,3/10/9
README,0.000,3/10/9
.1,0.005,3/10/9
.prj,0.000,3/10/9
.bat,0.000,3/10/9
config,0.000,3/10/9
.dot-file,0.000,3/10/9
.sh,0.000,3/10/9
.thtml,0.000,3/10/9
.tpl,0.000,3/10/9
.rst,0.000,3/10/9
CVS,0.000,3/10/9
.js,0.036,3/10/9
file_txt,0.000,3/10/9
spelling_wordlist,0.002,3/10/9
.eslintignore,0.000,3/10/9
.hidden,0.000,3/10/9
.eslintrc,0.000,3/10/9
.vrt,0.000,3/10/9
.png,0.000,3/10/9
.wkt,0.000,3/10/9
.sql,0.000,3/10/9
.json,0.005,3/10/9
.csv,0.000,3/10/9
.css,0.011,3/10/9
".txt""",0.000,3/10/9
.python,0.000,3/10/9
.cfg,0.000,3/10/9
.txt,0.249,3/10/9
AUTHORS,0.002,3/10/9
.html,0.008,3/10/9
ssi,0.000,3/10/9
.hgignore,0.000,3/10/9
.gitattributes,0.000,3/10/9
django_bash_completion,0.000,3/10/9
.ignoreme,0.000,3/10/9
.po,0.852,2/10/9
.graffle,0.007,2/10/9
.in,0.000,2/10/9
.eot,0.000,2/10/9
LICENSE,0.000,2/10/9
.editorconfig ,0.000,2/10/9
backup~,0.000,2/10/9
Makefile,0.000,2/10/9
.gitkeep,0.000,2/10/9
.djtpl,0.000,2/10/9
.keep,0.000,2/10/9
.py,0.712,2/10/9
.conf,0.000,2/10/9
INSTALL,0.000,2/10/9
.py-tpl,0.000,2/10/9
.xml,0.001,2/10/9
.unkn,0.000,2/10/9
.unknown,0.000,2/10/9
Procfile,0.000,2/10/9
.coveragerc,0.000,2/10/9
.sample,0.000,2/10/9
.jpg,0.000,2/10/9
.pristine,0.000,2/10/9
.gitignore,0.000,2/10/9
.svg,0.000,2/10/9
README,0.000,2/10/9
.1,0.005,2/10/9
.prj,0.000,2/10/9
.bat,0.000,2/10/9
config,0.000,2/10/9
.dot-file,0.000,2/10/9
.sh,0.000,2/10/9
.thtml,0.000,2/10/9
.tpl,0.000,2/10/9
.rst,0.000,2/10/9
CVS,0.000,2/10/9
.js,0.036,2/10/9
file_txt,0.000,2/10/9
spelling_wordlist,0.002,2/10/9
.eslintignore,0.000,2/10/9
.hidden,0.000,2/10/9
.eslintrc,0.000,2/10/9
.vrt,0.000,2/10/9
.png,0.000,2/10/9
.wkt,0.000,2/10/9
.sql,0.000,2/10/9
.json,0.004,2/10/9
.csv,0.000,2/10/9
.css,0.011,2/10/9
".txt""",0.000,2/10/9
.python,0.000,2/10/9
.cfg,0.000,2/10/9
.txt,0.249,2/10/9
AUTHORS,0.002,2/10/9
.html,0.008,2/10/9
ssi,0.000,2/10/9
.hgignore,0.000,2/10/9
.gitattributes,0.000,2/10/9
django_bash_completion,0.000,2/10/9
.ignoreme,0.000,2/10/9
.po,0.852,1/10/9
.graffle,0.007,1/10/9
.in,0.000,1/10/9
.eot,0.000,1/10/9
LICENSE,0.000,1/10/9
.editorconfig ,0.000,1/10/9
backup~,0.000,1/10/9
Makefile,0.000,1/10/9
.gitkeep,0.000,1/10/9
.djtpl,0.000,1/10/9
.keep,0.000,1/10/9
.py,0.712,1/10/9
.conf,0.000,1/10/9
INSTALL,0.000,1/10/9
.py-tpl,0.000,1/10/9
.xml,0.001,1/10/9
.unkn,0.000,1/10/9
.unknown,0.000,1/10/9
Procfile,0.000,1/10/9
.coveragerc,0.000,1/10/9
.sample,0.000,1/10/9
.jpg,0.000,1/10/9
.pristine,0.000,1/10/9
.gitignore,0.000,1/10/9
.svg,0.000,1/10/9
README,0.000,1/10/9
.1,0.005,1/10/9
.prj,0.000,1/10/9
.bat,0.000,1/10/9
config,0.000,1/10/9
.dot-file,0.000,1/10/9
.sh,0.000,1/10/9
.thtml,0.000,1/10/9
.tpl,0.000,1/10/9
.rst,0.000,1/10/9
CVS,0.000,1/10/9
.js,0.036,1/10/9
file_txt,0.000,1/10/9
spelling_wordlist,0.002,1/10/9
.eslintignore,0.000,1/10/9
.hidden,0.000,1/10/9
.eslintrc,0.000,1/10/9
.vrt,0.000,1/10/9
.png,0.000,1/10/9
.wkt,0.000,1/10/9
.sql,0.000,1/10/9
.json,0.004,1/10/9
.csv,0.000,1/10/9
.css,0.011,1/10/9
".txt""",0.000,1/10/9
.python,0.000,1/10/9
.cfg,0.000,1/10/9
.txt,0.249,1/10/9
AUTHORS,0.002,1/10/9
.html,0.008,1/10/9
ssi,0.000,1/10/9
.hgignore,0.000,1/10/9
.gitattributes,0.000,1/10/9
django_bash_completion,0.000,1/10/9
.ignoreme,0.000,1/10/9
.po,0.833,12/10/8
.graffle,0.007,12/10/8
.in,0.000,12/10/8
.eot,0.000,12/10/8
LICENSE,0.000,12/10/8
.editorconfig ,0.000,12/10/8
backup~,0.000,12/10/8
Makefile,0.000,12/10/8
.gitkeep,0.000,12/10/8
.djtpl,0.000,12/10/8
.keep,0.000,12/10/8
.py,0.711,12/10/8
.conf,0.000,12/10/8
INSTALL,0.000,12/10/8
.py-tpl,0.000,12/10/8
.xml,0.001,12/10/8
.unkn,0.000,12/10/8
.unknown,0.000,12/10/8
Procfile,0.000,12/10/8
.coveragerc,0.000,12/10/8
.sample,0.000,12/10/8
.jpg,0.000,12/10/8
.pristine,0.000,12/10/8
.gitignore,0.000,12/10/8
.svg,0.000,12/10/8
README,0.000,12/10/8
.1,0.005,12/10/8
.prj,0.000,12/10/8
.bat,0.000,12/10/8
config,0.000,12/10/8
.dot-file,0.000,12/10/8
.sh,0.000,12/10/8
.thtml,0.000,12/10/8
.tpl,0.000,12/10/8
.rst,0.000,12/10/8
CVS,0.000,12/10/8
.js,0.036,12/10/8
file_txt,0.000,12/10/8
spelling_wordlist,0.002,12/10/8
.eslintignore,0.000,12/10/8
.hidden,0.000,12/10/8
.eslintrc,0.000,12/10/8
.vrt,0.000,12/10/8
.png,0.000,12/10/8
.wkt,0.000,12/10/8
.sql,0.000,12/10/8
.json,0.004,12/10/8
.csv,0.000,12/10/8
.css,0.011,12/10/8
".txt""",0.000,12/10/8
.python,0.000,12/10/8
.cfg,0.000,12/10/8
.txt,0.250,12/10/8
AUTHORS,0.002,12/10/8
.html,0.008,12/10/8
ssi,0.000,12/10/8
.hgignore,0.000,12/10/8
.gitattributes,0.000,12/10/8
django_bash_completion,0.000,12/10/8
.ignoreme,0.000,12/10/8
.po,0.831,11/10/8
.graffle,0.007,11/10/8
.in,0.000,11/10/8
.eot,0.000,11/10/8
LICENSE,0.000,11/10/8
.editorconfig ,0.000,11/10/8
backup~,0.000,11/10/8
Makefile,0.000,11/10/8
.gitkeep,0.000,11/10/8
.djtpl,0.000,11/10/8
.keep,0.000,11/10/8
.py,0.710,11/10/8
.conf,0.000,11/10/8
INSTALL,0.000,11/10/8
.py-tpl,0.000,11/10/8
.xml,0.001,11/10/8
.unkn,0.000,11/10/8
.unknown,0.000,11/10/8
Procfile,0.000,11/10/8
.coveragerc,0.000,11/10/8
.sample,0.000,11/10/8
.jpg,0.000,11/10/8
.pristine,0.000,11/10/8
.gitignore,0.000,11/10/8
.svg,0.000,11/10/8
README,0.000,11/10/8
.1,0.005,11/10/8
.prj,0.000,11/10/8
.bat,0.000,11/10/8
config,0.000,11/10/8
.dot-file,0.000,11/10/8
.sh,0.000,11/10/8
.thtml,0.000,11/10/8
.tpl,0.000,11/10/8
.rst,0.000,11/10/8
CVS,0.000,11/10/8
.js,0.036,11/10/8
file_txt,0.000,11/10/8
spelling_wordlist,0.002,11/10/8
.eslintignore,0.000,11/10/8
.hidden,0.000,11/10/8
.eslintrc,0.000,11/10/8
.vrt,0.000,11/10/8
.png,0.000,11/10/8
.wkt,0.000,11/10/8
.sql,0.000,11/10/8
.json,0.004,11/10/8
.csv,0.000,11/10/8
.css,0.008,11/10/8
".txt""",0.000,11/10/8
.python,0.000,11/10/8
.cfg,0.000,11/10/8
.txt,0.250,11/10/8
AUTHORS,0.002,11/10/8
.html,0.008,11/10/8
ssi,0.000,11/10/8
.hgignore,0.000,11/10/8
.gitattributes,0.000,11/10/8
django_bash_completion,0.000,11/10/8
.ignoreme,0.000,11/10/8
.po,0.828,10/10/8
.graffle,0.007,10/10/8
.in,0.000,10/10/8
.eot,0.000,10/10/8
LICENSE,0.000,10/10/8
.editorconfig ,0.000,10/10/8
backup~,0.000,10/10/8
Makefile,0.000,10/10/8
.gitkeep,0.000,10/10/8
.djtpl,0.000,10/10/8
.keep,0.000,10/10/8
.py,0.709,10/10/8
.conf,0.000,10/10/8
INSTALL,0.000,10/10/8
.py-tpl,0.000,10/10/8
.xml,0.001,10/10/8
.unkn,0.000,10/10/8
.unknown,0.000,10/10/8
Procfile,0.000,10/10/8
.coveragerc,0.000,10/10/8
.sample,0.000,10/10/8
.jpg,0.000,10/10/8
.pristine,0.000,10/10/8
.gitignore,0.000,10/10/8
.svg,0.000,10/10/8
README,0.000,10/10/8
.1,0.005,10/10/8
.prj,0.000,10/10/8
.bat,0.000,10/10/8
config,0.000,10/10/8
.dot-file,0.000,10/10/8
.sh,0.000,10/10/8
.thtml,0.000,10/10/8
.tpl,0.000,10/10/8
.rst,0.000,10/10/8
CVS,0.000,10/10/8
.js,0.036,10/10/8
file_txt,0.000,10/10/8
spelling_wordlist,0.002,10/10/8
.eslintignore,0.000,10/10/8
.hidden,0.000,10/10/8
.eslintrc,0.000,10/10/8
.vrt,0.000,10/10/8
.png,0.000,10/10/8
.wkt,0.000,10/10/8
.sql,0.000,10/10/8
.json,0.004,10/10/8
.csv,0.000,10/10/8
.css,0.008,10/10/8
".txt""",0.000,10/10/8
.python,0.000,10/10/8
.cfg,0.000,10/10/8
.txt,0.250,10/10/8
AUTHORS,0.002,10/10/8
.html,0.008,10/10/8
ssi,0.000,10/10/8
.hgignore,0.000,10/10/8
.gitattributes,0.000,10/10/8
django_bash_completion,0.000,10/10/8
.ignoreme,0.000,10/10/8
.po,0.798,9/10/8
.graffle,0.007,9/10/8
.in,0.000,9/10/8
.TXT,0.000,9/10/8
LICENSE,0.000,9/10/8
.editorconfig ,0.000,9/10/8
.eot,0.000,9/10/8
backup~,0.000,9/10/8
Makefile,0.000,9/10/8
.gitkeep,0.000,9/10/8
.djtpl,0.000,9/10/8
.keep,0.000,9/10/8
.py,0.709,9/10/8
.conf,0.000,9/10/8
INSTALL,0.000,9/10/8
.py-tpl,0.000,9/10/8
.xml,0.001,9/10/8
.unkn,0.000,9/10/8
.unknown,0.000,9/10/8
Procfile,0.000,9/10/8
.coveragerc,0.000,9/10/8
.sample,0.000,9/10/8
.jpg,0.000,9/10/8
.pristine,0.000,9/10/8
.gitignore,0.000,9/10/8
.svg,0.000,9/10/8
README,0.000,9/10/8
.1,0.005,9/10/8
.prj,0.000,9/10/8
.bat,0.000,9/10/8
config,0.000,9/10/8
.dot-file,0.000,9/10/8
.sh,0.000,9/10/8
.kml,0.000,9/10/8
.thtml,0.000,9/10/8
.tpl,0.000,9/10/8
.rst,0.000,9/10/8
CVS,0.000,9/10/8
.js,0.036,9/10/8
file_txt,0.000,9/10/8
spelling_wordlist,0.002,9/10/8
.eslintignore,0.000,9/10/8
.hidden,0.000,9/10/8
.eslintrc,0.000,9/10/8
.vrt,0.000,9/10/8
.png,0.000,9/10/8
.wkt,0.000,9/10/8
.sql,0.000,9/10/8
.json,0.004,9/10/8
.csv,0.000,9/10/8
.css,0.007,9/10/8
".txt""",0.000,9/10/8
.python,0.000,9/10/8
.cfg,0.000,9/10/8
.txt,0.304,9/10/8
AUTHORS,0.002,9/10/8
.html,0.008,9/10/8
ssi,0.000,9/10/8
.hgignore,0.000,9/10/8
.gitattributes,0.000,9/10/8
django_bash_completion,0.000,9/10/8
.ignoreme,0.000,9/10/8
.po,0.792,8/10/8
.graffle,0.007,8/10/8
.in,0.000,8/10/8
.TXT,0.000,8/10/8
LICENSE,0.000,8/10/8
.editorconfig ,0.000,8/10/8
.eot,0.000,8/10/8
backup~,0.000,8/10/8
Makefile,0.000,8/10/8
.gitkeep,0.000,8/10/8
.djtpl,0.000,8/10/8
.keep,0.000,8/10/8
.py,0.691,8/10/8
.conf,0.000,8/10/8
INSTALL,0.000,8/10/8
.py-tpl,0.000,8/10/8
.xml,0.000,8/10/8
.unkn,0.000,8/10/8
.unknown,0.000,8/10/8
Procfile,0.000,8/10/8
.coveragerc,0.000,8/10/8
.sample,0.000,8/10/8
.pristine,0.000,8/10/8
.gitignore,0.000,8/10/8
.svg,0.000,8/10/8
README,0.000,8/10/8
.1,0.005,8/10/8
.jpg,0.000,8/10/8
.bat,0.000,8/10/8
config,0.000,8/10/8
.dot-file,0.000,8/10/8
.sh,0.000,8/10/8
.kml,0.000,8/10/8
.thtml,0.000,8/10/8
.tpl,0.000,8/10/8
.rst,0.000,8/10/8
CVS,0.000,8/10/8
.js,0.036,8/10/8
file_txt,0.000,8/10/8
spelling_wordlist,0.002,8/10/8
.eslintignore,0.000,8/10/8
.prj,0.000,8/10/8
.hidden,0.000,8/10/8
.eslintrc,0.000,8/10/8
.vrt,0.000,8/10/8
.png,0.000,8/10/8
.sql,0.000,8/10/8
.json,0.003,8/10/8
.csv,0.000,8/10/8
.css,0.007,8/10/8
".txt""",0.000,8/10/8
.python,0.000,8/10/8
.cfg,0.000,8/10/8
.txt,0.299,8/10/8
AUTHORS,0.002,8/10/8
.html,0.009,8/10/8
ssi,0.000,8/10/8
.hgignore,0.000,8/10/8
.gitattributes,0.000,8/10/8
django_bash_completion,0.000,8/10/8
.ignoreme,0.000,8/10/8
.po,0.778,7/10/8
.graffle,0.007,7/10/8
.in,0.000,7/10/8
.TXT,0.000,7/10/8
LICENSE,0.000,7/10/8
.editorconfig ,0.000,7/10/8
.eot,0.000,7/10/8
backup~,0.000,7/10/8
Makefile,0.000,7/10/8
.gitkeep,0.000,7/10/8
.djtpl,0.000,7/10/8
.keep,0.000,7/10/8
.py,0.689,7/10/8
.conf,0.000,7/10/8
INSTALL,0.000,7/10/8
.py-tpl,0.000,7/10/8
.xml,0.000,7/10/8
.unkn,0.000,7/10/8
.unknown,0.000,7/10/8
Procfile,0.000,7/10/8
.coveragerc,0.000,7/10/8
.sample,0.000,7/10/8
.pristine,0.000,7/10/8
.gitignore,0.000,7/10/8
.svg,0.000,7/10/8
README,0.000,7/10/8
.1,0.005,7/10/8
.jpg,0.000,7/10/8
.bat,0.000,7/10/8
config,0.000,7/10/8
.dot-file,0.000,7/10/8
.sh,0.000,7/10/8
.kml,0.000,7/10/8
.thtml,0.000,7/10/8
.tpl,0.000,7/10/8
.rst,0.000,7/10/8
CVS,0.000,7/10/8
.js,0.036,7/10/8
file_txt,0.000,7/10/8
spelling_wordlist,0.002,7/10/8
.eslintignore,0.000,7/10/8
.prj,0.000,7/10/8
.hidden,0.000,7/10/8
.eslintrc,0.000,7/10/8
.vrt,0.000,7/10/8
.png,0.000,7/10/8
.sql,0.000,7/10/8
.json,0.003,7/10/8
.csv,0.000,7/10/8
.css,0.007,7/10/8
".txt""",0.000,7/10/8
.python,0.000,7/10/8
.cfg,0.000,7/10/8
.txt,0.298,7/10/8
AUTHORS,0.002,7/10/8
.html,0.009,7/10/8
ssi,0.000,7/10/8
.hgignore,0.000,7/10/8
.gitattributes,0.000,7/10/8
django_bash_completion,0.000,7/10/8
.ignoreme,0.000,7/10/8
.po,0.778,6/10/8
.graffle,0.007,6/10/8
.in,0.000,6/10/8
.TXT,0.000,6/10/8
LICENSE,0.000,6/10/8
.editorconfig ,0.000,6/10/8
.eot,0.000,6/10/8
backup~,0.000,6/10/8
Makefile,0.000,6/10/8
.gitkeep,0.000,6/10/8
.djtpl,0.000,6/10/8
.keep,0.000,6/10/8
.py,0.688,6/10/8
.conf,0.000,6/10/8
INSTALL,0.000,6/10/8
